card_id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
3200,1274,Amex,Credit,350211718386898,2024-12-01,981,YES,2,10700,2018-05-01,2018,No
3149,1274,Mastercard,Debit,5973716612118375,2023-09-01,38,YES,1,18573,2014-05-01,2014,No
1714,1274,Mastercard,Debit,5036985513287237,2024-10-01,867,YES,1,18019,2020-02-01,2020,No
24,1274,Visa,Debit,4181524038316536,2021-04-01,2,NO,2,15160,2001-01-01,2007,No
234,1453,Mastercard,Debit,5453158719013768,2011-11-01,732,YES,2,4136,2010-01-01,2010,No
1117,1453,Mastercard,Debit,5836173617667136,2024-11-01,80,YES,1,14561,2007-02-01,2015,No
668,337,Mastercard,Debit (Prepaid),5540235248298505,2024-01-01,40,YES,2,86,2020-01-01,2020,No
3227,1023,Mastercard,Credit,5072448935798666,2023-07-01,115,YES,2,17100,2001-06-01,2011,No
3603,1903,Visa,Credit,4785997992808667,2015-07-01,707,YES,2,12700,2015-06-01,2015,No
3568,1903,Mastercard,Debit,5809711099663265,2020-05-01,678,YES,1,54517,2013-06-01,2013,No
2973,1903,Mastercard,Credit,5961602906943584,2021-05-01,233,YES,2,14900,2008-05-01,2008,No
3085,604,Amex,Credit,359466340825605,2024-11-01,426,YES,1,16000,2011-05-01,2011,No
4369,604,Mastercard,Debit,5415760158214134,2020-02-01,464,NO,2,30713,2011-08-01,2016,No
3434,604,Mastercard,Debit,5400936415005056,2024-11-01,816,YES,2,33158,2009-06-01,2013,No
4280,604,Visa,Debit (Prepaid),4166400482648381,2022-03-01,843,YES,2,29,2008-08-01,2014,No
2503,1637,Amex,Credit,327172863977145,2022-05-01,496,YES,1,21700,2006-04-01,2014,No
5319,1637,Visa,Credit,4851037322315793,2022-05-01,485,YES,2,12500,2016-10-01,2016,No
256,1470,Visa,Debit,4474584531104236,2020-07-01,20,NO,2,3365,2010-01-01,2010,No
2280,1470,Mastercard,Debit,5190888323082478,2020-08-01,16,YES,1,14856,2011-03-01,2011,No
3392,1470,Mastercard,Debit,5205886351948913,2023-08-01,839,YES,1,5989,2008-06-01,2014,No
3896,1470,Mastercard,Debit,5794248541023903,2024-01-01,162,YES,3,4394,2009-07-01,2009,No
4050,1856,Visa,Debit (Prepaid),4561317376278700,2023-06-01,420,YES,1,85,2016-07-01,2016,No
3939,1856,Mastercard,Credit,5507421180744978,2018-07-01,551,YES,1,10600,2010-07-01,2013,No
257,1856,Visa,Debit,4766091276666910,2016-03-01,750,YES,2,3909,2010-01-01,2010,No
5949,1856,Visa,Debit,4548471036924768,2020-02-01,50,YES,1,1873,2008-12-01,2010,No
909,907,Visa,Debit,4764392547989876,2022-03-01,429,YES,1,19643,2020-01-01,2020,No
3783,907,Mastercard,Credit,5140249606034696,2022-05-01,989,YES,2,14700,2006-07-01,2008,No
5203,907,Mastercard,Credit,5725072000383307,2019-06-01,353,NO,1,8800,2010-10-01,2010,No
669,1923,Mastercard,Credit,5132540732340008,2022-05-01,14,NO,1,7900,2020-01-01,2020,No
2152,1923,Mastercard,Debit,5276877021810793,2014-05-01,149,YES,2,12653,2007-03-01,2012,No
2041,1923,Discover,Credit,6416258939868696,2022-05-01,101,NO,1,11400,2003-03-01,2014,No
3255,674,Mastercard,Credit,5098677498618637,2021-01-01,475,NO,1,6500,2003-06-01,2012,No
4786,674,Mastercard,Debit,5296739757506993,2021-02-01,637,YES,1,1407,2010-09-01,2018,No
2680,674,Mastercard,Debit,5317549941978668,2013-04-01,455,YES,2,11402,2011-04-01,2011,No
2405,674,Mastercard,Debit,5819861190837911,2021-03-01,395,YES,2,4501,1999-04-01,2015,No
5574,674,Mastercard,Debit,5615295761814830,2022-02-01,923,YES,1,1399,2009-11-01,2009,No
5348,674,Mastercard,Debit,5843734476551983,2020-10-01,170,YES,2,14466,1995-11-01,2007,No
47,674,Visa,Credit,4462302223450825,2003-04-01,869,YES,1,8000,2003-01-01,2008,No
910,1665,Visa,Debit,4397635828632081,2020-02-01,546,YES,1,31916,2020-01-01,2020,No
1961,548,Visa,Credit,4153185047549338,2021-08-01,585,YES,3,7800,2020-02-01,2020,No
1185,548,Mastercard,Debit,5154918786979440,2013-08-01,791,NO,1,570,2009-02-01,2010,No
6014,548,Mastercard,Debit,5364661395772182,2023-06-01,944,YES,2,13187,2010-12-01,2010,No
1715,548,Mastercard,Debit (Prepaid),5397077557835988,2020-02-01,796,YES,1,50,2020-02-01,2020,No
2651,209,Mastercard,Credit,5758229821813987,2020-06-01,759,YES,1,8900,2010-04-01,2010,No
3795,209,Visa,Debit,4305950987818748,2021-07-01,42,YES,2,10681,2006-07-01,2013,No
3218,209,Mastercard,Credit,5219421106437729,2023-11-01,66,NO,2,2500,2000-06-01,2011,No
258,209,Visa,Credit,4214239191578441,2020-05-01,231,YES,2,8700,2010-01-01,2010,No
5575,209,Mastercard,Debit,5814886393652127,2024-02-01,110,YES,2,10227,2009-11-01,2012,No
4676,209,Mastercard,Debit,5607093669748051,2021-12-01,968,YES,2,2507,2008-09-01,2010,No
2806,730,Visa,Credit,4498188620007875,2021-01-01,230,YES,2,19400,1999-05-01,2011,No
1118,730,Mastercard,Debit,5930455553645091,2023-08-01,617,NO,1,29268,2007-02-01,2010,No
4827,730,Visa,Debit,4893423769208595,2024-10-01,941,YES,2,10756,2011-09-01,2011,No
1716,670,Mastercard,Debit (Prepaid),5035031873988658,2021-08-01,144,YES,2,57,2020-02-01,2020,No
911,670,Visa,Debit,4556696236442252,2020-05-01,31,YES,2,10705,2020-01-01,2020,No
5334,627,Visa,Credit,4897586186180268,2021-08-01,424,YES,2,4200,2018-10-01,2018,No
2210,924,Visa,Credit,4463399619811654,2017-09-01,944,YES,2,5800,2008-03-01,2011,No
2739,894,Visa,Credit,4744158528922930,2020-02-01,983,YES,3,9300,2014-04-01,2014,No
4612,894,Mastercard,Debit (Prepaid),5173831902389247,2009-08-01,140,YES,1,56,2006-09-01,2009,No
2123,894,Mastercard,Credit,5835067819727201,2020-12-01,381,YES,1,8200,2006-03-01,2014,No
1717,1633,Mastercard,Debit (Prepaid),5081036961889402,2022-12-01,912,NO,2,78,2020-02-01,2020,No
3038,1633,Amex,Credit,356560829047775,2020-06-01,388,NO,1,15000,2010-05-01,2015,No
5012,1633,Mastercard,Debit,5356675809803132,2022-09-01,452,YES,1,11495,2004-10-01,2014,No
670,1633,Mastercard,Debit,5773754472145445,2024-08-01,145,YES,2,21982,2020-01-01,2020,No
671,1593,Mastercard,Debit,5271720303804197,2021-05-01,709,YES,1,20278,2020-01-01,2020,No
1718,1593,Mastercard,Debit,5846041795591669,2020-02-01,788,NO,2,13139,2020-02-01,2020,No
912,1593,Visa,Credit,4855885434237625,2022-10-01,943,YES,1,9900,2020-01-01,2020,No
1962,1593,Visa,Credit,4063394095029281,2023-03-01,599,YES,1,8900,2020-02-01,2020,No
2516,720,Visa,Debit,4289170168464518,2013-06-01,338,NO,1,4976,2006-04-01,2014,No
4136,720,Mastercard,Debit,5549447642972376,2021-08-01,647,YES,1,974,2004-08-01,2008,No
1963,720,Visa,Credit,4340313779939280,2024-04-01,147,YES,2,2000,2020-02-01,2020,No
2239,264,Visa,Credit,4277586046602277,2022-03-01,388,YES,2,10600,2009-03-01,2011,No
2729,827,Mastercard,Credit,5246519897413642,2024-05-01,408,YES,2,7100,2014-04-01,2014,No
2836,827,Visa,Credit,4995884742655533,2024-08-01,532,YES,1,6800,2002-05-01,2012,No
3897,827,Mastercard,Debit,5465225216105054,2024-08-01,675,YES,2,4887,2009-07-01,2015,No
4514,827,Mastercard,Debit,5447568212155022,2012-10-01,975,YES,2,8133,2001-09-01,2012,No
2815,414,Mastercard,Debit,5489310042170577,2022-02-01,555,YES,1,62703,2001-05-01,2007,No
3958,414,Visa,Credit,4565053725687198,2018-07-01,13,YES,1,23500,2010-07-01,2010,No
235,1439,Mastercard,Debit,5289852815253246,2017-11-01,351,YES,2,10707,2010-01-01,2010,No
6094,1439,Visa,Debit,4419147752018938,2022-11-01,287,YES,1,18945,2013-12-01,2013,No
2246,843,Discover,Credit,6423950301741311,2023-03-01,419,YES,2,6600,2010-03-01,2011,No
913,843,Visa,Debit (Prepaid),4509375731362461,2022-05-01,775,NO,1,57,2020-01-01,2020,No
4828,843,Visa,Debit,4761252332594713,2022-03-01,492,YES,1,11996,2011-09-01,2011,No
4370,843,Mastercard,Debit,5413297083203621,2021-10-01,231,YES,1,18026,2011-08-01,2011,No
184,843,Visa,Debit,4441719525815769,2017-03-01,895,YES,2,10495,2008-01-01,2011,No
4081,843,Visa,Debit,4941071237961739,2021-05-01,841,NO,2,9946,2019-07-01,2019,No
2592,1008,Visa,Debit,4341654408733205,2023-01-01,76,YES,2,20245,2008-04-01,2008,No
5850,1008,Visa,Credit,4921858287042321,2020-02-01,790,NO,1,5100,2005-12-01,2010,No
2325,1008,Visa,Debit,4402133040036554,2022-05-01,178,YES,1,36515,2013-03-01,2013,No
382,1008,Mastercard,Debit,5036845153057903,2024-12-01,88,YES,2,15306,2019-01-01,2019,No
4593,1008,Amex,Credit,398596768092162,2009-04-01,360,YES,1,20600,2006-09-01,2008,No
6036,1834,Amex,Credit,383502656475032,2022-06-01,767,YES,1,7300,2011-12-01,2011,No
1119,1834,Mastercard,Debit,5772577657126283,2023-06-01,335,YES,2,10348,2007-02-01,2014,No
5617,1834,Mastercard,Credit,5754024281243654,2016-03-01,279,YES,1,3300,2010-11-01,2010,No
1964,1126,Visa,Debit,4224143942174854,2022-03-01,4,YES,1,20318,2020-02-01,2020,No
672,881,Mastercard,Debit,5546049735690428,2020-05-01,380,YES,1,28163,2020-01-01,2020,No
4732,881,Mastercard,Debit (Prepaid),5266235435834793,2024-10-01,868,YES,2,63,2009-09-01,2011,No
4439,881,Visa,Debit,4822555770542502,2018-04-01,967,YES,1,31491,2014-08-01,2014,No
4287,881,Amex,Credit,372660473465347,2021-10-01,981,YES,1,22700,2009-08-01,2009,No
5714,679,Visa,Debit (Prepaid),4448597956443991,2016-11-01,934,YES,2,73,2015-11-01,2015,No
2894,679,Amex,Credit,326701965155978,2017-11-01,478,YES,1,9900,2006-05-01,2007,No
5972,679,Mastercard,Debit,5636168034745251,2021-04-01,14,YES,2,14713,2009-12-01,2011,No
3741,679,Mastercard,Debit,5508510790983933,2023-05-01,468,YES,2,2290,2005-07-01,2011,No
673,1333,Mastercard,Debit,5494418818088079,2020-01-01,181,NO,1,28203,2020-01-01,2020,No
674,1333,Mastercard,Credit,5917929365404113,2020-01-01,876,YES,1,30200,2020-01-01,2020,No
1719,1333,Mastercard,Debit,5664344247149202,2021-11-01,184,YES,2,3565,2020-02-01,2020,No
675,1333,Mastercard,Debit,5697326448769669,2020-06-01,916,YES,1,3565,2020-01-01,2020,No
1199,398,Visa,Debit,4801008002314220,2021-03-01,290,YES,1,17111,2009-02-01,2010,No
2012,398,Visa,Debit,4583760469208759,2021-08-01,812,YES,2,21264,1999-03-01,2009,No
5323,398,Mastercard,Debit,5449554854489393,2020-02-01,419,YES,1,15125,2017-10-01,2017,No
2337,398,Visa,Debit,4729603889258290,2020-02-01,830,YES,2,16472,2014-03-01,2014,No
676,151,Mastercard,Credit,5087990899424459,2021-11-01,691,NO,2,12800,2020-01-01,2020,No
1037,106,Mastercard,Debit,5810565047358846,2020-11-01,736,YES,2,11154,2004-02-01,2007,No
4654,106,Visa,Debit,4222334325515340,2007-11-01,364,YES,1,19419,2007-09-01,2010,No
2124,106,Mastercard,Credit,5416237939291680,2022-06-01,790,YES,2,9100,2006-03-01,2011,No
3484,106,Mastercard,Debit,5834792674235708,2022-05-01,402,YES,1,9471,2010-06-01,2011,No
5310,106,Visa,Debit,4144242905302080,2024-02-01,279,YES,2,10331,2015-10-01,2015,No
2794,1784,Mastercard,Credit,5862883052434843,2004-11-01,716,YES,1,15900,1997-05-01,2009,No
5330,1924,Mastercard,Credit,5986235068209756,2020-05-01,357,YES,1,5200,2018-10-01,2018,No
5739,671,Mastercard,Credit,5667713745804706,2020-02-01,982,YES,1,8600,2018-11-01,2018,No
5592,671,Visa,Credit,4711870612941812,2024-05-01,453,YES,1,8700,2009-11-01,2009,No
3485,1472,Mastercard,Debit,5352913241091954,2018-03-01,231,YES,1,25236,2010-06-01,2011,No
2196,1472,Mastercard,Credit,5653902794655714,2011-02-01,81,YES,2,10400,2008-03-01,2008,No
3393,1472,Mastercard,Debit (Prepaid),5403035493529596,2024-10-01,879,YES,2,38,2008-06-01,2013,No
4647,855,Mastercard,Debit (Prepaid),5419259287662190,2020-09-01,839,YES,1,106,2007-09-01,2010,No
3670,855,Visa,Debit,4730763214720586,2021-04-01,269,YES,1,15975,2001-07-01,2011,No
5916,855,Visa,Debit,4678510288563431,2023-12-01,404,YES,2,12188,2007-12-01,2011,No
5715,855,Visa,Debit,4118028917520417,2022-03-01,471,YES,2,11928,2015-11-01,2015,No
2702,855,Mastercard,Debit,5060743978360454,2021-08-01,638,YES,2,13841,2012-04-01,2012,No
4317,981,Amex,Credit,386475118033107,2024-03-01,151,YES,1,7500,2010-08-01,2011,No
3828,1030,Visa,Debit,4504121814259932,2013-09-01,420,YES,2,4269,2007-07-01,2009,No
2936,1030,Mastercard,Credit,5615880941381853,2024-02-01,761,YES,2,12600,2007-05-01,2011,No
2415,1030,Amex,Credit,335570840377948,2003-09-01,193,YES,1,16500,2001-04-01,2016,No
4677,1030,Mastercard,Debit,5943712275580272,2008-11-01,212,YES,1,19152,2008-09-01,2009,No
4072,384,Visa,Debit,4563075780122442,2024-02-01,522,YES,2,19349,2018-07-01,2018,No
4492,80,Visa,Debit,4749460533827117,2022-09-01,680,YES,2,1703,1997-09-01,2009,No
307,80,Visa,Credit,4281238011673204,2017-06-01,240,YES,2,2800,2012-01-01,2012,No
2689,80,Visa,Debit,4321023718227210,2024-02-01,881,YES,1,13569,2011-04-01,2011,No
3829,80,Visa,Credit,4290434433757609,2024-01-01,638,YES,1,10700,2007-07-01,2008,No
3917,80,Visa,Credit,4135572355155702,2022-06-01,582,YES,2,14500,2009-07-01,2009,No
5027,1331,Mastercard,Debit (Prepaid),5376013028883652,2021-09-01,68,YES,1,26,2005-10-01,2010,No
6130,205,Visa,Debit,4705599888998828,2021-05-01,524,YES,2,25621,2016-12-01,2016,No
3620,205,Mastercard,Debit,5751244963755467,2024-05-01,167,YES,1,12193,2017-06-01,2017,No
3639,205,Visa,Debit,4209063259747210,2018-07-01,375,YES,1,14247,2018-06-01,2018,No
2861,205,Mastercard,Debit,5624048822152519,2020-02-01,78,YES,2,14859,2004-05-01,2009,No
5037,1048,Visa,Credit,4729818901299083,2014-09-01,625,NO,2,13400,2005-10-01,2011,No
2048,1048,Mastercard,Credit,5923018656297645,2020-08-01,116,YES,2,12500,2003-03-01,2003,No
4509,1048,Amex,Credit,346055751406362,2009-12-01,56,YES,2,3800,2001-09-01,2009,No
2542,1048,Mastercard,Debit,5424466713085703,2014-06-01,575,YES,2,22527,2007-04-01,2011,No
677,1801,Mastercard,Debit,5588070685818037,2020-09-01,126,YES,1,7284,2020-01-01,2020,No
5266,1490,Visa,Debit,4020577124844597,2022-04-01,526,YES,1,22856,2012-10-01,2012,No
1369,1490,Visa,Debit,4033453235002124,2021-01-01,434,YES,1,20225,2016-02-01,2016,No
1965,1490,Visa,Debit,4585531601433102,2020-02-01,364,NO,1,15742,2020-02-01,2020,No
5950,1490,Visa,Credit,4751967279477590,2021-11-01,581,NO,1,11400,2008-12-01,2008,No
2524,818,Amex,Credit,368778866746348,2008-08-01,125,YES,1,6200,2007-04-01,2014,No
3728,818,Amex,Credit,378145015065628,2005-10-01,759,YES,2,500,2005-07-01,2009,No
5540,818,Mastercard,Credit,5719046765863775,2021-11-01,971,YES,1,7100,2008-11-01,2017,No
5874,818,Visa,Debit,4043732830819375,2022-03-01,390,YES,1,15522,2006-12-01,2015,No
992,818,Mastercard,Debit,5240774776973707,2023-09-01,370,YES,2,19640,2001-02-01,2010,No
5499,1463,Mastercard,Debit,5314535985439666,2020-06-01,410,YES,1,13930,2007-11-01,2010,No
3591,1463,Mastercard,Debit,5462773776307346,2021-02-01,951,YES,2,22357,2015-06-01,2015,No
5245,1463,Mastercard,Credit,5315038417328405,2022-01-01,772,YES,1,7700,2011-10-01,2011,No
3542,1463,Amex,Credit,386623237356858,2023-09-01,553,NO,1,5100,2012-06-01,2012,No
678,1835,Mastercard,Debit,5452922835345688,2020-01-01,969,YES,2,12191,2020-01-01,2020,No
2351,952,Visa,Debit,4295877159831914,2024-02-01,602,YES,1,58234,2015-03-01,2015,No
1275,952,Mastercard,Debit,5357953507565192,2021-07-01,726,YES,2,76966,2011-02-01,2011,No
3611,616,Mastercard,Credit,5046466769118356,2023-05-01,561,YES,2,4500,2016-06-01,2016,No
6050,638,Mastercard,Debit,5689155673355585,2024-07-01,698,YES,1,25551,2011-12-01,2011,No
2068,638,Mastercard,Debit,5648059407570222,2021-03-01,353,YES,2,21253,2004-03-01,2011,No
3394,638,Mastercard,Debit,5854204096882081,2023-12-01,551,YES,2,10274,2008-06-01,2008,No
4445,638,Amex,Credit,375716098483935,2015-11-01,431,YES,2,4800,2015-08-01,2015,No
914,638,Visa,Debit,4049373677960607,2023-12-01,739,YES,2,19934,2020-01-01,2020,No
1966,1366,Visa,Debit,4419528709052008,2022-09-01,578,YES,2,8829,2020-02-01,2020,No
315,1366,Mastercard,Credit,5244253968518286,2024-07-01,684,YES,2,12400,2013-01-01,2013,No
2374,1366,Mastercard,Debit,5148677955904141,2020-02-01,917,YES,1,17691,2018-03-01,2018,No
2974,443,Mastercard,Debit,5567990384490539,2013-05-01,643,YES,2,15317,2008-05-01,2013,No
6111,336,Mastercard,Debit,5118228142214662,2020-06-01,208,YES,1,19612,2015-12-01,2015,No
679,611,Mastercard,Debit,5797418937992891,2020-01-01,154,YES,2,10304,2020-01-01,2020,No
2364,973,Mastercard,Debit,5570742279358802,2021-02-01,20,YES,1,16229,2017-03-01,2017,No
5716,973,Visa,Debit,4515909883803900,2024-11-01,871,YES,1,8366,2015-11-01,2015,No
5706,973,Visa,Debit,4060618518013622,2023-06-01,39,YES,2,7688,2014-11-01,2014,No
3833,973,Amex,Credit,343206406411256,2024-09-01,201,YES,1,8300,2008-07-01,2015,No
680,632,Mastercard,Debit,5199637709729169,2022-05-01,927,YES,1,16557,2020-01-01,2020,No
3898,1918,Mastercard,Debit,5054406942161566,2024-08-01,161,YES,2,18627,2009-07-01,2015,No
1967,1827,Visa,Debit,4807723891729123,2022-08-01,174,YES,1,23156,2020-02-01,2020,No
3959,1827,Visa,Debit,4277161408897403,2024-02-01,419,YES,1,30041,2010-07-01,2011,No
5246,1827,Mastercard,Debit,5010004900517856,2024-02-01,908,YES,1,29137,2011-10-01,2011,No
4546,1827,Amex,Credit,359523053030416,2021-07-01,87,YES,1,10400,2004-09-01,2017,No
3395,1827,Mastercard,Credit,5765181164708255,2022-02-01,980,YES,2,13500,2008-06-01,2008,No
5727,1827,Mastercard,Debit,5002104504565119,2023-02-01,917,YES,1,17663,2016-11-01,2016,No
681,70,Mastercard,Debit,5458733371432885,2021-08-01,24,NO,2,30637,2020-01-01,2020,No
4464,672,Mastercard,Debit,5392188065665641,2021-10-01,452,NO,1,8540,2017-08-01,2017,No
3396,672,Mastercard,Debit,5302317645406586,2012-02-01,347,YES,1,9397,2008-06-01,2010,No
915,672,Visa,Debit,4723396292994912,2020-09-01,740,YES,1,12329,2020-01-01,2020,No
5001,672,Visa,Debit,4598597915590543,2020-01-01,17,YES,1,8333,2003-10-01,2007,No
5345,1461,Visa,Credit,4536458621990266,2020-09-01,102,YES,2,5200,2019-10-01,2019,No
2668,1461,Visa,Debit,4534127090202764,2010-08-01,827,YES,2,35757,2010-04-01,2011,No
2886,1461,Mastercard,Credit,5778899151304683,2015-03-01,908,NO,1,16600,2005-05-01,2015,No
4535,1461,Mastercard,Debit,5583589115477515,2020-06-01,661,YES,2,23754,2003-09-01,2018,No
2090,1461,Mastercard,Debit,5728689238652207,2024-10-01,532,YES,2,14480,2005-03-01,2009,No
103,1461,Mastercard,Debit,5625472759967842,2023-10-01,564,YES,2,6237,2006-01-01,2007,No
916,510,Visa,Credit,4061328991788690,2023-02-01,114,NO,1,9200,2020-01-01,2020,No
917,510,Visa,Debit,4497861134959245,2020-01-01,573,YES,2,14797,2020-01-01,2020,No
5638,256,Visa,Credit,4042007108574831,2023-02-01,177,YES,1,9400,2010-11-01,2013,No
3989,256,Visa,Debit (Prepaid),4868990994344273,2024-06-01,248,YES,2,50,2011-07-01,2011,No
6089,256,Mastercard,Credit,5764971120736645,2020-02-01,402,YES,2,1800,2013-12-01,2013,No
2850,256,Amex,Credit,343199188380745,2024-10-01,496,YES,1,12400,2004-05-01,2014,No
147,256,Visa,Credit,4577476596554924,2010-12-01,553,YES,2,14300,2007-01-01,2007,No
1276,256,Mastercard,Debit,5355715623674970,2024-12-01,956,YES,1,27489,2011-02-01,2011,No
1968,1410,Visa,Debit,4792996181300907,2022-01-01,998,YES,2,7846,2020-02-01,2020,No
1720,574,Mastercard,Credit,5943886556523564,2021-09-01,437,YES,2,12500,2020-02-01,2020,No
435,574,Discover,Credit,6741482633639648,2020-04-01,360,NO,2,10500,2020-01-01,2020,No
1721,574,Mastercard,Debit (Prepaid),5680672417239483,2020-02-01,195,YES,1,72,2020-02-01,2020,No
1722,574,Mastercard,Credit,5544918910984279,2020-05-01,158,YES,1,8800,2020-02-01,2020,No
6015,1837,Mastercard,Debit,5837775089417018,2011-01-01,189,YES,1,11199,2010-12-01,2010,No
259,1837,Visa,Debit,4205821347854727,2020-05-01,679,YES,1,8800,2010-01-01,2010,No
5275,1837,Mastercard,Debit (Prepaid),5825065723069699,2021-09-01,940,YES,1,83,2013-10-01,2013,No
2256,1837,Mastercard,Debit,5757614479800979,2024-11-01,657,NO,1,7217,2010-03-01,2010,No
5307,1974,Mastercard,Credit,5282787263853461,2022-09-01,115,YES,2,9000,2015-10-01,2015,No
278,1974,Mastercard,Debit,5805044569196975,2020-01-01,947,YES,1,15195,2011-01-01,2011,No
2257,1974,Mastercard,Debit,5522110015947841,2024-02-01,663,YES,1,14747,2010-03-01,2010,No
1723,30,Mastercard,Debit,5683330455656295,2020-02-01,447,YES,2,8998,2020-02-01,2020,No
1429,1270,Amex,Credit,340244443373002,2023-03-01,846,YES,2,20400,2020-02-01,2020,No
4313,1270,Visa,Debit,4554284422042742,2022-09-01,212,YES,2,13653,2009-08-01,2016,No
222,1815,Amex,Credit,371091834390039,2020-02-01,858,YES,2,17800,2010-01-01,2011,No
4582,1815,Mastercard,Debit (Prepaid),5200794681511676,2024-07-01,836,YES,2,52,2005-09-01,2015,No
4371,1815,Mastercard,Debit (Prepaid),5906678291020827,2023-09-01,935,YES,2,56,2011-08-01,2011,No
2035,1815,Mastercard,Debit,5159691137023059,2024-01-01,232,YES,2,3099,2002-03-01,2012,No
682,805,Mastercard,Debit,5991004678910438,2020-05-01,214,YES,1,11805,2020-01-01,2020,No
918,805,Visa,Debit,4256748017620071,2020-01-01,433,YES,1,17535,2020-01-01,2020,No
3233,464,Amex,Credit,352397360356465,2022-08-01,465,YES,2,18000,2002-06-01,2011,No
1724,1042,Mastercard,Debit (Prepaid),5849992280196253,2024-11-01,858,YES,2,95,2020-02-01,2020,No
2170,1579,Discover,Credit,6789723556516100,2020-09-01,817,YES,1,8200,2008-03-01,2014,No
11,1579,Mastercard,Debit,5927292790575653,2023-11-01,964,YES,2,2143,1999-01-01,2013,No
4163,1579,Mastercard,Debit,5184790316386758,2021-12-01,128,YES,2,6550,2005-08-01,2016,No
3976,1579,Mastercard,Credit,5148202936285148,2024-04-01,384,YES,2,12800,2011-07-01,2011,No
3830,1579,Visa,Debit,4707894398714464,2020-02-01,848,YES,1,15960,2007-07-01,2010,No
683,830,Mastercard,Credit,5930929069464452,2020-02-01,744,YES,2,19000,2020-01-01,2020,No
3899,830,Mastercard,Debit,5981196310914475,2016-06-01,143,YES,1,26575,2009-07-01,2011,No
4678,465,Mastercard,Credit,5613327518828278,2021-06-01,118,YES,2,5800,2008-09-01,2008,No
2433,465,Mastercard,Debit,5340964008686387,2021-05-01,458,YES,2,16047,2002-04-01,2011,No
4879,1954,Visa,Credit,4802501874295829,2024-04-01,196,YES,2,5900,2014-09-01,2014,No
2387,1954,Mastercard,Debit,5885722307882995,2024-05-01,538,YES,2,22722,2019-03-01,2019,No
316,1954,Mastercard,Debit,5544865210857672,2013-07-01,422,YES,2,21258,2013-01-01,2013,No
4749,959,Visa,Debit (Prepaid),4570842726552830,2020-07-01,4,YES,2,18,2009-09-01,2009,No
1231,959,Mastercard,Debit (Prepaid),5030524191307854,2023-08-01,680,YES,2,8,2010-02-01,2017,No
5693,1049,Visa,Debit,4967633206571164,2023-03-01,284,YES,2,14446,2013-11-01,2013,No
2816,1049,Mastercard,Credit,5582940861805001,2016-08-01,142,YES,1,10500,2001-05-01,2009,No
5823,1049,Visa,Debit,4788436311707750,2023-12-01,234,YES,2,13122,2004-12-01,2009,No
5553,1049,Visa,Debit,4606238393574333,2012-11-01,70,YES,1,24519,2008-11-01,2014,No
1310,1049,Visa,Credit,4661230447201577,2015-05-01,53,YES,1,9400,2012-02-01,2012,No
4265,1049,Mastercard,Debit,5145877040417123,2022-03-01,66,YES,2,12121,2008-08-01,2010,No
684,1925,Mastercard,Credit,5327121819423216,2021-11-01,101,NO,2,1300,2020-01-01,2020,No
685,1925,Mastercard,Credit,5867592323939058,2020-01-01,102,YES,1,17500,2020-01-01,2020,No
3940,1088,Mastercard,Credit,5759964167622790,2023-01-01,828,YES,1,10700,2010-07-01,2011,No
4574,1088,Amex,Credit,356216577809094,2023-01-01,298,YES,2,7300,2005-09-01,2010,No
6095,1088,Visa,Debit,4661688933459307,2016-06-01,432,YES,1,15194,2013-12-01,2013,No
4106,14,Visa,Credit,4493101815036488,2024-06-01,137,YES,1,5400,2001-08-01,2008,No
2076,14,Amex,Credit,336131482851954,2022-12-01,979,YES,2,14100,2005-03-01,2008,No
2164,14,Visa,Debit,4610833826779556,2018-04-01,523,YES,2,3899,2007-03-01,2008,No
5159,14,Mastercard,Debit (Prepaid),5644525290796847,2020-05-01,601,YES,1,22,2009-10-01,2010,No
3082,14,Visa,Debit,4124567693793737,2022-04-01,870,NO,1,16464,2010-05-01,2012,No
4266,162,Mastercard,Debit,5125647538274113,2022-05-01,824,YES,1,39591,2008-08-01,2011,No
5938,162,Mastercard,Debit,5099776027896183,2022-12-01,812,YES,1,39452,2008-12-01,2010,No
5694,162,Visa,Debit,4338781388247802,2014-03-01,826,YES,2,27266,2013-11-01,2013,No
2240,162,Visa,Credit,4524849172878282,2020-10-01,975,YES,2,15400,2009-03-01,2012,No
3569,162,Mastercard,Credit,5475237541011918,2014-02-01,774,YES,1,16700,2013-06-01,2013,No
5371,1692,Mastercard,Debit,5383177529361615,2020-03-01,716,YES,1,38048,2001-11-01,2007,No
5618,1692,Mastercard,Debit,5554581325182985,2022-01-01,904,YES,2,7564,2010-11-01,2013,No
3646,1692,Mastercard,Debit,5656878998719323,2023-11-01,789,YES,2,35203,1991-07-01,2010,No
5838,380,Mastercard,Credit,5764817007089895,2023-07-01,815,YES,2,10800,2005-12-01,2010,No
3538,380,Visa,Credit,4018146556727350,2023-05-01,544,NO,2,8000,2011-06-01,2011,No
4219,141,Mastercard,Debit,5815754119556359,2024-02-01,221,YES,1,4729,2007-08-01,2014,No
3028,141,Visa,Credit,4362354248365750,2021-01-01,283,YES,2,6400,2009-05-01,2009,No
5514,141,Visa,Credit,4620287459795673,2022-02-01,745,YES,1,9200,2007-11-01,2014,No
